time(ms),VPWR(V),VSS(km/h)
1779392737601,13.54,22.0
1779392737617,13.53,22.0
1779392737632,13.52,22.0
1779392737649,13.52,22.0
1779392737664,13.52,22.0
1779392737680,13.52,22.0
1779392737696,13.52,22.0
1779392737712,13.53,22.0
1779392737728,13.54,22.0
1779392737744,13.54,22.0
1779392737759,13.54,22.0
1779392737775,13.53,22.0
1779392737791,13.52,22.0
1779392737807,13.52,22.0
1779392737823,13.52,22.0
1779392737839,13.53,22.0
1779392737855,13.54,22.0
1779392737871,13.54,22.0
1779392737887,13.54,22.0
1779392737902,13.53,22.0
1779392737918,13.52,22.0
1779392737934,13.52,22.0
1779392737950,13.52,22.0
1779392737966,13.53,22.0
1779392738014,13.54,22.0
1779392738030,13.54,22.0
1779392738046,13.54,22.0
1779392738062,13.53,22.0
1779392738078,13.52,22.0
1779392738093,13.52,22.0
1779392738109,13.52,22.0
1779392738125,13.52,22.0
1779392738141,13.52,22.0
1779392738157,13.53,22.0
1779392738173,13.54,22.0
1779392738189,13.53,22.0
1779392738205,13.52,22.0
1779392738221,13.52,22.0
1779392738237,13.52,22.0
1779392738252,13.52,22.0
1779392738268,13.52,22.0
1779392738284,13.52,22.0
1779392738300,13.52,22.0
1779392738316,13.53,22.0
1779392738332,13.54,22.0
1779392738348,13.53,22.0
1779392738364,13.52,22.0
1779392738380,13.52,22.0
1779392738396,13.52,22.0
1779392738412,13.52,22.0
1779392738428,13.52,22.0
1779392738444,13.52,22.0
1779392738475,13.52,22.0
1779392738507,13.53,22.0
1779392738538,13.54,22.0
1779392738570,13.54,22.0
1779392738586,13.54,22.0
1779392738617,13.53,22.0
1779392738649,13.52,22.0
1779392738681,13.53,22.0
