time(ms),VPWR(V),VSS(km/h),timestamp_gmt,t_s
1779393755141,13.5,13.0,2026-05-21 20:02:35.141000+00:00,98.13
1779393755155,13.5,13.0,2026-05-21 20:02:35.155000+00:00,98.144
1779393755171,13.5,13.0,2026-05-21 20:02:35.171000+00:00,98.16
1779393755190,13.5,13.0,2026-05-21 20:02:35.190000+00:00,98.179
1779393755204,13.5,13.0,2026-05-21 20:02:35.204000+00:00,98.193
1779393755220,13.5,13.0,2026-05-21 20:02:35.220000+00:00,98.209
1779393755269,13.51,13.0,2026-05-21 20:02:35.269000+00:00,98.258
1779393755284,13.52,13.0,2026-05-21 20:02:35.284000+00:00,98.273
1779393755299,13.52,13.0,2026-05-21 20:02:35.299000+00:00,98.288
1779393755317,13.52,13.0,2026-05-21 20:02:35.317000+00:00,98.306
1779393755333,13.51,13.0,2026-05-21 20:02:35.333000+00:00,98.322
1779393755349,13.5,13.0,2026-05-21 20:02:35.349000+00:00,98.338
1779393755364,13.5,13.0,2026-05-21 20:02:35.364000+00:00,98.353
1779393755380,13.5,13.0,2026-05-21 20:02:35.380000+00:00,98.369
1779393755397,13.5,13.0,2026-05-21 20:02:35.397000+00:00,98.386
1779393755412,13.5,13.0,2026-05-21 20:02:35.412000+00:00,98.401
1779393755427,13.51,13.0,2026-05-21 20:02:35.427000+00:00,98.416
1779393755445,13.52,13.0,2026-05-21 20:02:35.445000+00:00,98.434
1779393755461,13.52,13.0,2026-05-21 20:02:35.461000+00:00,98.45
1779393755476,13.52,13.0,2026-05-21 20:02:35.476000+00:00,98.465
1779393755493,13.51,13.0,2026-05-21 20:02:35.493000+00:00,98.482
1779393755508,13.5,13.0,2026-05-21 20:02:35.508000+00:00,98.497
1779393755525,13.5,13.0,2026-05-21 20:02:35.525000+00:00,98.514
1779393755540,13.5,13.0,2026-05-21 20:02:35.540000+00:00,98.529
1779393755557,13.51,13.0,2026-05-21 20:02:35.557000+00:00,98.546
1779393755574,13.52,13.0,2026-05-21 20:02:35.574000+00:00,98.563
1779393755588,13.52,13.0,2026-05-21 20:02:35.588000+00:00,98.577
1779393755604,13.52,13.0,2026-05-21 20:02:35.604000+00:00,98.593
1779393755619,13.52,13.0,2026-05-21 20:02:35.619000+00:00,98.608
1779393755637,13.52,13.0,2026-05-21 20:02:35.637000+00:00,98.626
1779393755654,13.51,13.0,2026-05-21 20:02:35.654000+00:00,98.643
1779393755669,13.5,13.0,2026-05-21 20:02:35.669000+00:00,98.658
1779393755684,13.51,13.0,2026-05-21 20:02:35.684000+00:00,98.673
1779393755701,13.52,13.0,2026-05-21 20:02:35.701000+00:00,98.69
1779393755715,13.52,13.0,2026-05-21 20:02:35.715000+00:00,98.704
1779393755732,13.52,15.0,2026-05-21 20:02:35.732000+00:00,98.721
1779393755749,13.52,16.0,2026-05-21 20:02:35.749000+00:00,98.738
1779393755763,13.52,16.0,2026-05-21 20:02:35.763000+00:00,98.752
1779393755780,13.52,16.0,2026-05-21 20:02:35.780000+00:00,98.769
1779393755795,13.52,16.0,2026-05-21 20:02:35.795000+00:00,98.784
1779393755812,13.51,16.0,2026-05-21 20:02:35.812000+00:00,98.801
1779393755828,13.5,16.0,2026-05-21 20:02:35.828000+00:00,98.817
1779393755845,13.51,16.0,2026-05-21 20:02:35.845000+00:00,98.834
1779393755861,13.52,16.0,2026-05-21 20:02:35.861000+00:00,98.85
1779393755877,13.52,16.0,2026-05-21 20:02:35.877000+00:00,98.866
1779393755892,13.52,16.0,2026-05-21 20:02:35.892000+00:00,98.881
1779393755908,13.52,16.0,2026-05-21 20:02:35.908000+00:00,98.897
1779393755924,13.52,16.0,2026-05-21 20:02:35.924000+00:00,98.913
1779393755940,13.52,16.0,2026-05-21 20:02:35.940000+00:00,98.929
1779393755958,13.52,16.0,2026-05-21 20:02:35.958000+00:00,98.947
1779393755972,13.52,16.0,2026-05-21 20:02:35.972000+00:00,98.961
1779393755988,13.52,16.0,2026-05-21 20:02:35.988000+00:00,98.977
1779393756006,13.53,16.0,2026-05-21 20:02:36.006000+00:00,98.995
1779393756022,13.54,16.0,2026-05-21 20:02:36.022000+00:00,99.011
1779393756037,13.53,16.0,2026-05-21 20:02:36.037000+00:00,99.026
1779393756051,13.52,16.0,2026-05-21 20:02:36.051000+00:00,99.04
1779393756068,13.51,16.0,2026-05-21 20:02:36.068000+00:00,99.057
1779393756086,13.5,16.0,2026-05-21 20:02:36.086000+00:00,99.075
1779393756101,13.5,16.0,2026-05-21 20:02:36.101000+00:00,99.09
1779393756116,13.5,16.0,2026-05-21 20:02:36.116000+00:00,99.105
1779393756131,13.51,16.0,2026-05-21 20:02:36.131000+00:00,99.12
1779393756148,13.52,16.0,2026-05-21 20:02:36.148000+00:00,99.137
1779393756166,13.52,16.0,2026-05-21 20:02:36.166000+00:00,99.155
1779393756180,13.52,16.0,2026-05-21 20:02:36.180000+00:00,99.169
1779393756197,13.51,16.0,2026-05-21 20:02:36.197000+00:00,99.186
1779393756212,13.5,16.0,2026-05-21 20:02:36.212000+00:00,99.201
1779393756229,13.51,16.0,2026-05-21 20:02:36.229000+00:00,99.218
1779393756244,13.52,16.0,2026-05-21 20:02:36.244000+00:00,99.233
1779393756259,13.52,16.0,2026-05-21 20:02:36.259000+00:00,99.248
1779393756277,13.52,16.0,2026-05-21 20:02:36.277000+00:00,99.266
1779393756293,13.52,16.0,2026-05-21 20:02:36.293000+00:00,99.282
1779393756309,13.52,16.0,2026-05-21 20:02:36.309000+00:00,99.298
1779393756326,13.52,16.0,2026-05-21 20:02:36.326000+00:00,99.315
1779393756342,13.52,16.0,2026-05-21 20:02:36.342000+00:00,99.331
1779393756357,13.52,16.0,2026-05-21 20:02:36.357000+00:00,99.346
1779393756373,13.52,16.0,2026-05-21 20:02:36.373000+00:00,99.362
1779393756388,13.52,16.0,2026-05-21 20:02:36.388000+00:00,99.377
1779393756405,13.52,16.0,2026-05-21 20:02:36.405000+00:00,99.394
1779393756420,13.52,16.0,2026-05-21 20:02:36.420000+00:00,99.409
1779393756438,13.52,16.0,2026-05-21 20:02:36.438000+00:00,99.427
1779393756454,13.53,16.0,2026-05-21 20:02:36.454000+00:00,99.443
1779393756468,13.54,16.0,2026-05-21 20:02:36.468000+00:00,99.457
1779393756485,13.53,16.0,2026-05-21 20:02:36.485000+00:00,99.474
1779393756500,13.52,16.0,2026-05-21 20:02:36.500000+00:00,99.489
1779393756516,13.52,16.0,2026-05-21 20:02:36.516000+00:00,99.505
1779393756533,13.52,16.0,2026-05-21 20:02:36.533000+00:00,99.522
1779393756550,13.52,16.0,2026-05-21 20:02:36.550000+00:00,99.539
1779393756566,13.52,16.0,2026-05-21 20:02:36.566000+00:00,99.555
1779393756581,13.53,16.0,2026-05-21 20:02:36.581000+00:00,99.57
1779393756596,13.54,16.0,2026-05-21 20:02:36.596000+00:00,99.585
1779393756612,13.53,16.0,2026-05-21 20:02:36.612000+00:00,99.601
1779393756630,13.52,16.0,2026-05-21 20:02:36.630000+00:00,99.619
1779393756646,13.52,16.0,2026-05-21 20:02:36.646000+00:00,99.635
1779393756660,13.52,16.0,2026-05-21 20:02:36.660000+00:00,99.649
1779393756676,13.52,16.0,2026-05-21 20:02:36.676000+00:00,99.665
1779393756693,13.52,16.0,2026-05-21 20:02:36.693000+00:00,99.682
1779393756709,13.52,16.0,2026-05-21 20:02:36.709000+00:00,99.698
1779393756727,13.52,16.0,2026-05-21 20:02:36.727000+00:00,99.716
1779393756741,13.53,16.0,2026-05-21 20:02:36.741000+00:00,99.73
1779393756756,13.54,16.0,2026-05-21 20:02:36.756000+00:00,99.745
1779393756773,13.54,16.0,2026-05-21 20:02:36.773000+00:00,99.762
1779393756789,13.54,16.0,2026-05-21 20:02:36.789000+00:00,99.778
1779393756836,13.54,16.0,2026-05-21 20:02:36.836000+00:00,99.825
1779393756868,13.54,16.0,2026-05-21 20:02:36.868000+00:00,99.857
1779393756885,13.54,16.0,2026-05-21 20:02:36.885000+00:00,99.874
1779393756903,13.54,16.0,2026-05-21 20:02:36.903000+00:00,99.892
1779393756918,13.54,16.0,2026-05-21 20:02:36.918000+00:00,99.907
1779393756933,13.54,16.0,2026-05-21 20:02:36.933000+00:00,99.922
1779393756950,13.54,16.0,2026-05-21 20:02:36.950000+00:00,99.939
1779393756965,13.53,16.0,2026-05-21 20:02:36.965000+00:00,99.954
1779393756981,13.52,16.0,2026-05-21 20:02:36.981000+00:00,99.97
1779393756997,13.53,16.0,2026-05-21 20:02:36.997000+00:00,99.986
1779393757012,13.54,16.0,2026-05-21 20:02:37.012000+00:00,100.001
1779393757029,13.54,16.0,2026-05-21 20:02:37.029000+00:00,100.018
1779393757044,13.54,16.0,2026-05-21 20:02:37.044000+00:00,100.033
1779393757060,13.54,16.0,2026-05-21 20:02:37.060000+00:00,100.049
1779393757077,13.54,16.0,2026-05-21 20:02:37.077000+00:00,100.066
1779393757093,13.54,16.0,2026-05-21 20:02:37.093000+00:00,100.082
1779393757108,13.54,16.0,2026-05-21 20:02:37.108000+00:00,100.097
1779393757125,13.54,16.0,2026-05-21 20:02:37.125000+00:00,100.114
1779393757141,13.54,17.0,2026-05-21 20:02:37.141000+00:00,100.13
1779393757157,13.54,18.0,2026-05-21 20:02:37.157000+00:00,100.146
1779393757172,13.54,18.0,2026-05-21 20:02:37.172000+00:00,100.161
1779393757190,13.54,18.0,2026-05-21 20:02:37.190000+00:00,100.179
1779393757205,13.54,18.0,2026-05-21 20:02:37.205000+00:00,100.194
1779393757221,13.54,18.0,2026-05-21 20:02:37.221000+00:00,100.21
1779393757237,13.54,18.0,2026-05-21 20:02:37.237000+00:00,100.226
1779393757254,13.54,18.0,2026-05-21 20:02:37.254000+00:00,100.243
1779393757270,13.54,18.0,2026-05-21 20:02:37.270000+00:00,100.259
1779393757286,13.53,18.0,2026-05-21 20:02:37.286000+00:00,100.275
1779393757300,13.52,18.0,2026-05-21 20:02:37.300000+00:00,100.289
1779393757318,13.53,18.0,2026-05-21 20:02:37.318000+00:00,100.307
1779393757333,13.54,18.0,2026-05-21 20:02:37.333000+00:00,100.322
1779393757350,13.54,18.0,2026-05-21 20:02:37.350000+00:00,100.339
1779393757365,13.54,18.0,2026-05-21 20:02:37.365000+00:00,100.354
1779393757382,13.54,18.0,2026-05-21 20:02:37.382000+00:00,100.371
1779393757396,13.54,18.0,2026-05-21 20:02:37.396000+00:00,100.385
1779393757413,13.53,18.0,2026-05-21 20:02:37.413000+00:00,100.402
1779393757429,13.52,18.0,2026-05-21 20:02:37.429000+00:00,100.418
1779393757447,13.53,18.0,2026-05-21 20:02:37.447000+00:00,100.436
1779393757462,13.54,18.0,2026-05-21 20:02:37.462000+00:00,100.451
1779393757478,13.54,18.0,2026-05-21 20:02:37.478000+00:00,100.467
1779393757494,13.54,18.0,2026-05-21 20:02:37.494000+00:00,100.483
1779393757510,13.54,18.0,2026-05-21 20:02:37.510000+00:00,100.499
1779393757525,13.54,18.0,2026-05-21 20:02:37.525000+00:00,100.514
1779393757542,13.54,18.0,2026-05-21 20:02:37.542000+00:00,100.531
1779393757557,13.54,18.0,2026-05-21 20:02:37.557000+00:00,100.546
1779393757572,13.54,18.0,2026-05-21 20:02:37.572000+00:00,100.561
1779393757589,13.54,18.0,2026-05-21 20:02:37.589000+00:00,100.578
1779393757604,13.54,18.0,2026-05-21 20:02:37.604000+00:00,100.593
1779393757622,13.54,19.0,2026-05-21 20:02:37.622000+00:00,100.611
1779393757639,13.55,20.0,2026-05-21 20:02:37.639000+00:00,100.628
1779393757653,13.55,20.0,2026-05-21 20:02:37.653000+00:00,100.642
1779393757669,13.55,20.0,2026-05-21 20:02:37.669000+00:00,100.658
1779393757685,13.54,20.0,2026-05-21 20:02:37.685000+00:00,100.674
1779393757700,13.54,20.0,2026-05-21 20:02:37.700000+00:00,100.689
1779393757718,13.54,20.0,2026-05-21 20:02:37.718000+00:00,100.707
1779393757733,13.53,20.0,2026-05-21 20:02:37.733000+00:00,100.722
1779393757750,13.52,20.0,2026-05-21 20:02:37.750000+00:00,100.739
1779393757764,13.53,20.0,2026-05-21 20:02:37.764000+00:00,100.753
1779393757780,13.54,20.0,2026-05-21 20:02:37.780000+00:00,100.769
1779393757796,13.54,20.0,2026-05-21 20:02:37.796000+00:00,100.785
1779393757813,13.54,20.0,2026-05-21 20:02:37.813000+00:00,100.802
1779393757831,13.54,20.0,2026-05-21 20:02:37.831000+00:00,100.82
1779393757845,13.54,20.0,2026-05-21 20:02:37.845000+00:00,100.834
1779393757862,13.53,20.0,2026-05-21 20:02:37.862000+00:00,100.851
1779393757876,13.52,20.0,2026-05-21 20:02:37.876000+00:00,100.865
1779393757893,13.53,20.0,2026-05-21 20:02:37.893000+00:00,100.882
1779393757910,13.54,20.0,2026-05-21 20:02:37.910000+00:00,100.899
1779393757925,13.54,20.0,2026-05-21 20:02:37.925000+00:00,100.914
1779393757948,13.54,20.0,2026-05-21 20:02:37.948000+00:00,100.937
1779393757957,13.54,20.0,2026-05-21 20:02:37.957000+00:00,100.946
1779393757972,13.54,20.0,2026-05-21 20:02:37.972000+00:00,100.961
1779393757990,13.54,20.0,2026-05-21 20:02:37.990000+00:00,100.979
1779393758005,13.54,20.0,2026-05-21 20:02:38.005000+00:00,100.994
1779393758023,13.53,20.0,2026-05-21 20:02:38.023000+00:00,101.012
1779393758037,13.52,20.0,2026-05-21 20:02:38.037000+00:00,101.026
1779393758054,13.53,20.0,2026-05-21 20:02:38.054000+00:00,101.043
1779393758069,13.54,20.0,2026-05-21 20:02:38.069000+00:00,101.058
1779393758085,13.54,19.0,2026-05-21 20:02:38.085000+00:00,101.074
1779393758103,13.54,19.0,2026-05-21 20:02:38.103000+00:00,101.092
1779393758117,13.54,19.0,2026-05-21 20:02:38.117000+00:00,101.106
1779393758133,13.54,19.0,2026-05-21 20:02:38.133000+00:00,101.122
1779393758150,13.54,19.0,2026-05-21 20:02:38.150000+00:00,101.139
1779393758165,13.54,19.0,2026-05-21 20:02:38.165000+00:00,101.154
1779393758181,13.54,19.0,2026-05-21 20:02:38.181000+00:00,101.17
1779393758199,13.54,19.0,2026-05-21 20:02:38.199000+00:00,101.188
1779393758214,13.54,19.0,2026-05-21 20:02:38.214000+00:00,101.203
1779393758231,13.54,19.0,2026-05-21 20:02:38.231000+00:00,101.22
1779393758246,13.54,19.0,2026-05-21 20:02:38.246000+00:00,101.235
1779393758261,13.54,19.0,2026-05-21 20:02:38.261000+00:00,101.25
1779393758276,13.53,19.0,2026-05-21 20:02:38.276000+00:00,101.265
1779393758293,13.52,19.0,2026-05-21 20:02:38.293000+00:00,101.282
1779393758308,13.53,19.0,2026-05-21 20:02:38.308000+00:00,101.297
1779393758325,13.54,19.0,2026-05-21 20:02:38.325000+00:00,101.314
1779393758343,13.54,19.0,2026-05-21 20:02:38.343000+00:00,101.332
1779393758357,13.54,19.0,2026-05-21 20:02:38.357000+00:00,101.346
1779393758374,13.54,19.0,2026-05-21 20:02:38.374000+00:00,101.363
1779393758391,13.54,19.0,2026-05-21 20:02:38.391000+00:00,101.38
1779393758405,13.54,19.0,2026-05-21 20:02:38.405000+00:00,101.394
1779393758423,13.54,19.0,2026-05-21 20:02:38.423000+00:00,101.412
1779393758438,13.53,19.0,2026-05-21 20:02:38.438000+00:00,101.427
1779393758455,13.52,19.0,2026-05-21 20:02:38.455000+00:00,101.444
1779393758469,13.53,19.0,2026-05-21 20:02:38.469000+00:00,101.458
1779393758486,13.54,19.0,2026-05-21 20:02:38.486000+00:00,101.475
1779393758501,13.54,19.0,2026-05-21 20:02:38.501000+00:00,101.49
1779393758518,13.54,19.0,2026-05-21 20:02:38.518000+00:00,101.507
1779393758535,13.53,19.0,2026-05-21 20:02:38.535000+00:00,101.524
1779393758550,13.52,19.0,2026-05-21 20:02:38.550000+00:00,101.539
1779393758566,13.53,18.0,2026-05-21 20:02:38.566000+00:00,101.555
1779393758583,13.54,18.0,2026-05-21 20:02:38.583000+00:00,101.572
1779393758597,13.53,18.0,2026-05-21 20:02:38.597000+00:00,101.586
1779393758615,13.52,18.0,2026-05-21 20:02:38.615000+00:00,101.604
1779393758630,13.53,18.0,2026-05-21 20:02:38.630000+00:00,101.619
1779393758646,13.54,18.0,2026-05-21 20:02:38.646000+00:00,101.635
1779393758661,13.54,18.0,2026-05-21 20:02:38.661000+00:00,101.65
1779393758679,13.54,18.0,2026-05-21 20:02:38.679000+00:00,101.668
1779393758693,13.54,18.0,2026-05-21 20:02:38.693000+00:00,101.682
1779393758709,13.54,18.0,2026-05-21 20:02:38.709000+00:00,101.698
1779393758726,13.53,18.0,2026-05-21 20:02:38.726000+00:00,101.715
1779393758742,13.52,18.0,2026-05-21 20:02:38.742000+00:00,101.731
1779393758758,13.52,18.0,2026-05-21 20:02:38.758000+00:00,101.747
1779393758774,13.52,18.0,2026-05-21 20:02:38.774000+00:00,101.763
1779393758790,13.53,18.0,2026-05-21 20:02:38.790000+00:00,101.779
1779393758807,13.54,18.0,2026-05-21 20:02:38.807000+00:00,101.796
1779393758821,13.54,18.0,2026-05-21 20:02:38.821000+00:00,101.81
1779393758839,13.54,18.0,2026-05-21 20:02:38.839000+00:00,101.828
1779393758855,13.53,18.0,2026-05-21 20:02:38.855000+00:00,101.844
1779393758870,13.52,18.0,2026-05-21 20:02:38.870000+00:00,101.859
1779393758887,13.52,18.0,2026-05-21 20:02:38.887000+00:00,101.876
1779393758901,13.52,18.0,2026-05-21 20:02:38.901000+00:00,101.89
1779393758919,13.53,18.0,2026-05-21 20:02:38.919000+00:00,101.908
1779393758933,13.54,18.0,2026-05-21 20:02:38.933000+00:00,101.922
1779393758951,13.54,18.0,2026-05-21 20:02:38.951000+00:00,101.94
1779393758966,13.54,18.0,2026-05-21 20:02:38.966000+00:00,101.955
1779393758983,13.53,18.0,2026-05-21 20:02:38.983000+00:00,101.972
1779393758997,13.52,18.0,2026-05-21 20:02:38.997000+00:00,101.986
1779393759013,13.53,18.0,2026-05-21 20:02:39.013000+00:00,102.002
1779393759031,13.54,18.0,2026-05-21 20:02:39.031000+00:00,102.02
1779393759046,13.53,18.0,2026-05-21 20:02:39.046000+00:00,102.035
1779393759062,13.52,18.0,2026-05-21 20:02:39.062000+00:00,102.051
1779393759077,13.53,18.0,2026-05-21 20:02:39.077000+00:00,102.066
1779393759094,13.54,18.0,2026-05-21 20:02:39.094000+00:00,102.083
1779393759109,13.53,18.0,2026-05-21 20:02:39.109000+00:00,102.098
1779393759126,13.52,18.0,2026-05-21 20:02:39.126000+00:00,102.115
1779393759142,13.52,18.0,2026-05-21 20:02:39.142000+00:00,102.131
1779393759158,13.52,18.0,2026-05-21 20:02:39.158000+00:00,102.147
1779393759173,13.52,18.0,2026-05-21 20:02:39.173000+00:00,102.162
1779393759190,13.52,18.0,2026-05-21 20:02:39.190000+00:00,102.179
1779393759207,13.53,18.0,2026-05-21 20:02:39.207000+00:00,102.196
1779393759222,13.54,18.0,2026-05-21 20:02:39.222000+00:00,102.211
1779393759239,13.54,18.0,2026-05-21 20:02:39.239000+00:00,102.228
1779393759254,13.54,18.0,2026-05-21 20:02:39.254000+00:00,102.243
1779393759269,13.54,18.0,2026-05-21 20:02:39.269000+00:00,102.258
1779393759287,13.54,18.0,2026-05-21 20:02:39.287000+00:00,102.276
1779393759303,13.54,18.0,2026-05-21 20:02:39.303000+00:00,102.292
1779393759319,13.54,18.0,2026-05-21 20:02:39.319000+00:00,102.308
1779393759334,13.54,18.0,2026-05-21 20:02:39.334000+00:00,102.323
1779393759352,13.54,18.0,2026-05-21 20:02:39.352000+00:00,102.341
1779393759367,13.54,18.0,2026-05-21 20:02:39.367000+00:00,102.356
1779393759382,13.54,18.0,2026-05-21 20:02:39.382000+00:00,102.371
1779393759398,13.54,18.0,2026-05-21 20:02:39.398000+00:00,102.387
1779393759416,13.54,18.0,2026-05-21 20:02:39.416000+00:00,102.405
1779393759430,13.54,18.0,2026-05-21 20:02:39.430000+00:00,102.419
1779393759446,13.54,18.0,2026-05-21 20:02:39.446000+00:00,102.435
1779393759462,13.53,18.0,2026-05-21 20:02:39.462000+00:00,102.451
1779393759477,13.52,18.0,2026-05-21 20:02:39.477000+00:00,102.466
1779393759494,13.52,18.0,2026-05-21 20:02:39.494000+00:00,102.483
1779393759511,13.52,18.0,2026-05-21 20:02:39.511000+00:00,102.5
1779393759526,13.53,18.0,2026-05-21 20:02:39.526000+00:00,102.515
1779393759542,13.54,18.0,2026-05-21 20:02:39.542000+00:00,102.531
1779393759557,13.54,18.0,2026-05-21 20:02:39.557000+00:00,102.546
1779393759573,13.54,18.0,2026-05-21 20:02:39.573000+00:00,102.562
1779393759590,13.54,18.0,2026-05-21 20:02:39.590000+00:00,102.579
1779393759607,13.54,18.0,2026-05-21 20:02:39.607000+00:00,102.596
1779393759621,13.53,18.0,2026-05-21 20:02:39.621000+00:00,102.61
1779393759638,13.52,18.0,2026-05-21 20:02:39.638000+00:00,102.627
1779393759655,13.53,18.0,2026-05-21 20:02:39.655000+00:00,102.644
1779393759669,13.54,18.0,2026-05-21 20:02:39.669000+00:00,102.658
1779393759686,13.55,18.0,2026-05-21 20:02:39.686000+00:00,102.675
1779393759702,13.55,18.0,2026-05-21 20:02:39.702000+00:00,102.691
1779393759719,13.55,18.0,2026-05-21 20:02:39.719000+00:00,102.708
1779393759735,13.54,18.0,2026-05-21 20:02:39.735000+00:00,102.724
1779393759749,13.54,18.0,2026-05-21 20:02:39.749000+00:00,102.738
1779393759766,13.54,18.0,2026-05-21 20:02:39.766000+00:00,102.755
1779393759782,13.53,18.0,2026-05-21 20:02:39.782000+00:00,102.771
1779393759797,13.52,18.0,2026-05-21 20:02:39.797000+00:00,102.786
1779393759815,13.54,18.0,2026-05-21 20:02:39.815000+00:00,102.804
1779393759830,13.55,18.0,2026-05-21 20:02:39.830000+00:00,102.819
1779393759847,13.55,18.0,2026-05-21 20:02:39.847000+00:00,102.836
1779393759863,13.54,18.0,2026-05-21 20:02:39.863000+00:00,102.852
1779393759878,13.54,18.0,2026-05-21 20:02:39.878000+00:00,102.867
1779393759896,13.54,18.0,2026-05-21 20:02:39.896000+00:00,102.885
1779393759911,13.54,18.0,2026-05-21 20:02:39.911000+00:00,102.9
1779393759927,13.54,18.0,2026-05-21 20:02:39.927000+00:00,102.916
1779393759942,13.54,18.0,2026-05-21 20:02:39.942000+00:00,102.931
1779393759960,13.54,19.0,2026-05-21 20:02:39.960000+00:00,102.949
1779393759974,13.55,20.0,2026-05-21 20:02:39.974000+00:00,102.963
1779393759990,13.55,20.0,2026-05-21 20:02:39.990000+00:00,102.979
1779393760007,13.55,20.0,2026-05-21 20:02:40.007000+00:00,102.996
1779393760022,13.55,20.0,2026-05-21 20:02:40.022000+00:00,103.011
1779393760039,13.55,20.0,2026-05-21 20:02:40.039000+00:00,103.028
1779393760055,13.54,20.0,2026-05-21 20:02:40.055000+00:00,103.044
1779393760070,13.55,20.0,2026-05-21 20:02:40.070000+00:00,103.059
1779393760087,13.55,20.0,2026-05-21 20:02:40.087000+00:00,103.076
1779393760103,13.55,20.0,2026-05-21 20:02:40.103000+00:00,103.092
1779393760120,13.55,20.0,2026-05-21 20:02:40.120000+00:00,103.109
1779393760136,13.55,20.0,2026-05-21 20:02:40.136000+00:00,103.125
1779393760151,13.55,20.0,2026-05-21 20:02:40.151000+00:00,103.14
1779393760167,13.55,20.0,2026-05-21 20:02:40.167000+00:00,103.156
1779393760184,13.55,20.0,2026-05-21 20:02:40.184000+00:00,103.173
1779393760198,13.55,20.0,2026-05-21 20:02:40.198000+00:00,103.187
1779393760215,13.55,20.0,2026-05-21 20:02:40.215000+00:00,103.204
1779393760230,13.55,20.0,2026-05-21 20:02:40.230000+00:00,103.219
1779393760248,13.54,20.0,2026-05-21 20:02:40.248000+00:00,103.237
1779393760262,13.56,20.0,2026-05-21 20:02:40.262000+00:00,103.251
1779393760279,13.57,20.0,2026-05-21 20:02:40.279000+00:00,103.268
1779393760294,13.56,20.0,2026-05-21 20:02:40.294000+00:00,103.283
1779393760311,13.55,20.0,2026-05-21 20:02:40.311000+00:00,103.3
1779393760327,13.55,20.0,2026-05-21 20:02:40.327000+00:00,103.316
1779393760342,13.55,20.0,2026-05-21 20:02:40.342000+00:00,103.331
1779393760359,13.55,20.0,2026-05-21 20:02:40.359000+00:00,103.348
1779393760374,13.55,20.0,2026-05-21 20:02:40.374000+00:00,103.363
1779393760390,13.55,20.0,2026-05-21 20:02:40.390000+00:00,103.379
