time(ms),VPWR(V),VSS(km/h)
1779393035056,13.54,21.0
1779393035070,13.54,22.0
1779393035088,13.53,23.0
1779393035103,13.52,23.0
1779393035118,13.52,23.0
1779393035134,13.52,23.0
1779393035149,13.53,23.0
1779393035167,13.54,23.0
1779393035182,13.54,23.0
1779393035198,13.54,23.0
1779393035215,13.53,23.0
1779393035230,13.52,23.0
1779393035248,13.52,23.0
1779393035262,13.52,23.0
1779393035277,13.52,23.0
1779393035295,13.52,23.0
1779393035310,13.53,23.0
1779393035325,13.54,23.0
1779393035341,13.54,23.0
1779393035358,13.54,23.0
1779393035374,13.54,23.0
1779393035391,13.54,23.0
1779393035408,13.53,23.0
1779393035422,13.52,23.0
1779393035437,13.52,23.0
1779393035454,13.52,23.0
1779393035471,13.53,23.0
1779393035486,13.54,23.0
1779393035503,13.53,23.0
1779393035519,13.52,23.0
1779393035534,13.52,23.0
1779393035550,13.52,23.0
1779393035568,13.52,22.0
1779393035582,13.52,22.0
1779393035599,13.53,22.0
1779393035615,13.54,22.0
1779393035632,13.54,22.0
1779393035646,13.54,22.0
1779393035663,13.53,22.0
1779393035679,13.52,22.0
1779393035695,13.52,22.0
1779393035712,13.52,22.0
1779393035726,13.52,22.0
1779393035742,13.52,22.0
1779393035759,13.53,22.0
1779393035776,13.54,22.0
1779393035790,13.53,22.0
1779393035807,13.52,22.0
1779393035823,13.52,22.0
1779393035839,13.52,22.0
1779393035855,13.52,22.0
1779393035871,13.52,22.0
1779393035886,13.53,22.0
1779393035904,13.54,22.0
1779393035919,13.53,22.0
