Time,estOrientQuaternion[0-0],estOrientQuaternion[0-1],estOrientQuaternion[0-2],estOrientQuaternion[0-3],estOrientQuaternion:valid,flagStop
1777503179433209823, 0.968849, 0.006152,-0.007384,-0.247465,1,0
1777503179443282111, 0.968849, 0.006152,-0.007384,-0.247465,1,0
1777503179461996801, 0.968816, 0.006137,-0.007394,-0.247593,1,0
1777503179472069386, 0.968816, 0.006137,-0.007394,-0.247593,1,0
1777503179482164952, 0.968816, 0.006137,-0.007394,-0.247593,1,0
1777503179492243092, 0.968816, 0.006137,-0.007394,-0.247593,1,0
1777503179502317048, 0.968816, 0.006137,-0.007394,-0.247593,1,0
1777503179513008439, 0.968789, 0.006147,-0.007397,-0.247702,1,0
1777503179523080894, 0.968789, 0.006147,-0.007397,-0.247702,1,0
1777503179533180849, 0.968789, 0.006147,-0.007397,-0.247702,1,0
1777503179543253601, 0.968789, 0.006147,-0.007397,-0.247702,1,0
1777503179553325241, 0.968789, 0.006147,-0.007397,-0.247702,1,0
1777503179572015339, 0.968754, 0.006176,-0.007414,-0.247834,1,0
1777503179582087516, 0.968754, 0.006176,-0.007414,-0.247834,1,0
1777503179592159083, 0.968754, 0.006176,-0.007414,-0.247834,1,0
1777503179602231186, 0.968754, 0.006176,-0.007414,-0.247834,1,0
1777503179612303790, 0.968754, 0.006176,-0.007414,-0.247834,1,0
1777503179623017033, 0.968728, 0.006196,-0.007428,-0.247937,1,0
1777503179633089044, 0.968728, 0.006196,-0.007428,-0.247937,1,0
1777503179643161129, 0.968728, 0.006196,-0.007428,-0.247937,1,0
1777503179653232676, 0.968728, 0.006196,-0.007428,-0.247937,1,0
1777503179663304650, 0.968728, 0.006196,-0.007428,-0.247937,1,0
1777503179682028451, 0.968695, 0.006219,-0.007448,-0.248064,1,0
1777503179692101480, 0.968695, 0.006219,-0.007448,-0.248064,1,0
1777503179702173176, 0.968695, 0.006219,-0.007448,-0.248064,1,0
1777503179712245539, 0.968695, 0.006219,-0.007448,-0.248064,1,0
1777503179722316698, 0.968695, 0.006219,-0.007448,-0.248064,1,0
1777503179733036497, 0.968665, 0.006408,-0.007557,-0.248173,1,0
1777503179743108637, 0.968665, 0.006408,-0.007557,-0.248173,1,0
1777503179753180204, 0.968665, 0.006408,-0.007557,-0.248173,1,0
1777503179763252103, 0.968665, 0.006408,-0.007557,-0.248173,1,0
1777503179773323985, 0.968665, 0.006408,-0.007557,-0.248173,1,0
1777503179792044489, 0.968632, 0.006546,-0.007633,-0.248296,1,0
1777503179802116981, 0.968632, 0.006546,-0.007633,-0.248296,1,0
1777503179812188770, 0.968632, 0.006546,-0.007633,-0.248296,1,0
1777503179822259966, 0.968632, 0.006546,-0.007633,-0.248296,1,0
1777503179832333125, 0.968632, 0.006546,-0.007633,-0.248296,1,0
1777503179843051275, 0.968603, 0.006569,-0.007643,-0.248409,1,0
1777503179853123082, 0.968603, 0.006569,-0.007643,-0.248409,1,0
1777503179863194982, 0.968603, 0.006569,-0.007643,-0.248409,1,0
1777503179873265827, 0.968603, 0.006569,-0.007643,-0.248409,1,0
1777503179883338597, 0.968603, 0.006569,-0.007643,-0.248409,1,0
1777503179902126804, 0.968570, 0.006575,-0.007649,-0.248536,1,0
1777503179912199370, 0.968570, 0.006575,-0.007649,-0.248536,1,0
1777503179922270418, 0.968570, 0.006575,-0.007649,-0.248536,1,0
1777503179932342596, 0.968570, 0.006575,-0.007649,-0.248536,1,0
1777503179942416384, 0.968570, 0.006575,-0.007649,-0.248536,1,0
1777503179953129942, 0.968542, 0.006542,-0.007636,-0.248648,1,0
1777503179963202916, 0.968542, 0.006542,-0.007636,-0.248648,1,0
1777503179973275001, 0.968542, 0.006542,-0.007636,-0.248648,1,0
1777503179983350030, 0.968542, 0.006542,-0.007636,-0.248648,1,0
1777503179993425967, 0.968542, 0.006542,-0.007636,-0.248648,1,0
1777503180012170045, 0.968512, 0.006241,-0.007471,-0.248776,1,0
1777503180022242167, 0.968512, 0.006241,-0.007471,-0.248776,1,0
1777503180032315048, 0.968512, 0.006241,-0.007471,-0.248776,1,0
1777503180042387504, 0.968512, 0.006241,-0.007471,-0.248776,1,0
1777503180052459681, 0.968512, 0.006241,-0.007471,-0.248776,1,0
1777503180063146406, 0.968486, 0.006109,-0.007405,-0.248881,1,0
1777503180073220436, 0.968486, 0.006109,-0.007405,-0.248881,1,0
1777503180083293428, 0.968486, 0.006109,-0.007405,-0.248881,1,0
1777503180093392642, 0.968486, 0.006109,-0.007405,-0.248881,1,0
1777503180103465209, 0.968486, 0.006109,-0.007405,-0.248881,1,0
1777503180122216120, 0.968455, 0.006085,-0.007383,-0.249005,1,0
1777503180132288668, 0.968455, 0.006085,-0.007383,-0.249005,1,0
1777503180142360235, 0.968455, 0.006085,-0.007383,-0.249005,1,0
1777503180152432857, 0.968455, 0.006085,-0.007383,-0.249005,1,0
1777503180162504220, 0.968455, 0.006085,-0.007383,-0.249005,1,0
1777503180172784098, 0.968427, 0.006079,-0.007376,-0.249114,1,0
1777503180182855850, 0.968427, 0.006079,-0.007376,-0.249114,1,0
1777503180192927342, 0.968427, 0.006079,-0.007376,-0.249114,1,0
1777503180202998557, 0.968427, 0.006079,-0.007376,-0.249114,1,0
1777503180213069660, 0.968427, 0.006079,-0.007376,-0.249114,1,0
1777503180231835109, 0.968394, 0.006101,-0.007384,-0.249243,1,0
1777503180241926064, 0.968394, 0.006101,-0.007384,-0.249243,1,0
1777503180252027352, 0.968394, 0.006101,-0.007384,-0.249243,1,0
1777503180262182621, 0.968394, 0.006101,-0.007384,-0.249243,1,0
1777503180272262188, 0.968394, 0.006101,-0.007384,-0.249243,1,0
1777503180282810822, 0.968367, 0.006115,-0.007378,-0.249346,1,0
1777503180292885462, 0.968367, 0.006115,-0.007378,-0.249346,1,0
1777503180302958455, 0.968367, 0.006115,-0.007378,-0.249346,1,0
1777503180313030410, 0.968367, 0.006115,-0.007378,-0.249346,1,0
1777503180323102032, 0.968367, 0.006115,-0.007378,-0.249346,1,0
1777503180341858721, 0.968335, 0.006132,-0.007373,-0.249470,1,0
1777503180351932454, 0.968335, 0.006132,-0.007373,-0.249470,1,0
1777503180362005280, 0.968335, 0.006132,-0.007373,-0.249470,1,0
1777503180372077346, 0.968335, 0.006132,-0.007373,-0.249470,1,0
1777503180382149728, 0.968335, 0.006132,-0.007373,-0.249470,1,0
1777503180392865582, 0.968307, 0.006102,-0.007361,-0.249579,1,0
1777503180402937722, 0.968307, 0.006102,-0.007361,-0.249579,1,0
1777503180413010900, 0.968307, 0.006102,-0.007361,-0.249579,1,0
1777503180423083133, 0.968307, 0.006102,-0.007361,-0.249579,1,0
1777503180433155755, 0.968307, 0.006102,-0.007361,-0.249579,1,0
1777503180451868074, 0.968274, 0.006152,-0.007394,-0.249706,1,0
1777503180461941011, 0.968274, 0.006152,-0.007394,-0.249706,1,0
1777503180472012374, 0.968274, 0.006152,-0.007394,-0.249706,1,0
1777503180482087663, 0.968274, 0.006152,-0.007394,-0.249706,1,0
1777503180492165229, 0.968274, 0.006152,-0.007394,-0.249706,1,0
1777503180502888139, 0.968248, 0.006177,-0.007397,-0.249807,1,0
1777503180512961761, 0.968248, 0.006177,-0.007397,-0.249807,1,0
1777503180523034179, 0.968248, 0.006177,-0.007397,-0.249807,1,0
1777503180533106820, 0.968248, 0.006177,-0.007397,-0.249807,1,0
1777503180543226460, 0.968248, 0.006177,-0.007397,-0.249807,1,0
1777503180561945520, 0.968214, 0.006124,-0.007357,-0.249939,1,0
1777503180572018216, 0.968214, 0.006124,-0.007357,-0.249939,1,0
1777503180582090227, 0.968214, 0.006124,-0.007357,-0.249939,1,0
1777503180592163052, 0.968214, 0.006124,-0.007357,-0.249939,1,0
1777503180602234804, 0.968214, 0.006124,-0.007357,-0.249939,1,0
1777503180612956566, 0.968186, 0.006112,-0.007351,-0.250051,1,0
1777503180623028299, 0.968186, 0.006112,-0.007351,-0.250051,1,0
1777503180633100995, 0.968186, 0.006112,-0.007351,-0.250051,1,0
1777503180643172580, 0.968186, 0.006112,-0.007351,-0.250051,1,0
1777503180653244961, 0.968186, 0.006112,-0.007351,-0.250051,1,0
1777503180671960447, 0.968153, 0.006117,-0.007355,-0.250175,1,0
1777503180682032273, 0.968153, 0.006117,-0.007355,-0.250175,1,0
1777503180692104784, 0.968153, 0.006117,-0.007355,-0.250175,1,0
1777503180702176461, 0.968153, 0.006117,-0.007355,-0.250175,1,0
1777503180712249046, 0.968153, 0.006117,-0.007355,-0.250175,1,0
1777503180722965752, 0.968126, 0.006096,-0.007341,-0.250284,1,0
1777503180733038985, 0.968126, 0.006096,-0.007341,-0.250284,1,0
1777503180743110811, 0.968126, 0.006096,-0.007341,-0.250284,1,0
1777503180753183359, 0.968126, 0.006096,-0.007341,-0.250284,1,0
1777503180763255537, 0.968126, 0.006096,-0.007341,-0.250284,1,0
1777503180782037911, 0.968092, 0.006072,-0.007338,-0.250413,1,0
1777503180792111125, 0.968092, 0.006072,-0.007338,-0.250413,1,0
1777503180802202692, 0.968092, 0.006072,-0.007338,-0.250413,1,0
1777503180812275851, 0.968092, 0.006072,-0.007338,-0.250413,1,0
1777503180822347195, 0.968092, 0.006072,-0.007338,-0.250413,1,0
1777503180833043975, 0.968064, 0.006090,-0.007340,-0.250523,1,0
1777503180843116227, 0.968064, 0.006090,-0.007340,-0.250523,1,0
1777503180853188904, 0.968064, 0.006090,-0.007340,-0.250523,1,0
1777503180863261138, 0.968064, 0.006090,-0.007340,-0.250523,1,0
1777503180873333186, 0.968064, 0.006090,-0.007340,-0.250523,1,0
1777503180892055597, 0.968030, 0.006119,-0.007354,-0.250651,1,0
1777503180902127405, 0.968030, 0.006119,-0.007354,-0.250651,1,0
1777503180912199249, 0.968030, 0.006119,-0.007354,-0.250651,1,0
1777503180922270315, 0.968030, 0.006119,-0.007354,-0.250651,1,0
1777503180932342012, 0.968030, 0.006119,-0.007354,-0.250651,1,0
1777503180943055940, 0.968003, 0.006155,-0.007384,-0.250755,1,0
1777503180953126969, 0.968003, 0.006155,-0.007384,-0.250755,1,0
1777503180963199462, 0.968003, 0.006155,-0.007384,-0.250755,1,0
1777503180973271139, 0.968003, 0.006155,-0.007384,-0.250755,1,0
1777503180983366242, 0.968003, 0.006155,-0.007384,-0.250755,1,0
1777503181002216875, 0.967968, 0.006166,-0.007385,-0.250889,1,0
1777503181012289423, 0.967968, 0.006166,-0.007385,-0.250889,1,0
1777503181022360785, 0.967968, 0.006166,-0.007385,-0.250889,1,0
1777503181032432908, 0.967968, 0.006166,-0.007385,-0.250889,1,0
1777503181042504419, 0.967968, 0.006166,-0.007385,-0.250889,1,0
1777503181053218513, 0.967939, 0.006180,-0.007401,-0.251000,1,0
1777503181063291487, 0.967939, 0.006180,-0.007401,-0.251000,1,0
1777503181073362795, 0.967939, 0.006180,-0.007401,-0.251000,1,0
1777503181083435065, 0.967939, 0.006180,-0.007401,-0.251000,1,0
1777503181093508576, 0.967939, 0.006180,-0.007401,-0.251000,1,0
1777503181112258432, 0.967907, 0.006276,-0.007453,-0.251121,1,0
1777503181122332443, 0.967907, 0.006276,-0.007453,-0.251121,1,0
1777503181132406472, 0.967907, 0.006276,-0.007453,-0.251121,1,0
1777503181142480020, 0.967907, 0.006276,-0.007453,-0.251121,1,0
1777503181152552068, 0.967907, 0.006276,-0.007453,-0.251121,1,0
1777503181162722652, 0.967880, 0.006244,-0.007446,-0.251225,1,0
1777503181172794793, 0.967880, 0.006244,-0.007446,-0.251225,1,0
1777503181182866081, 0.967880, 0.006244,-0.007446,-0.251225,1,0
1777503181192938741, 0.967880, 0.006244,-0.007446,-0.251225,1,0
1777503181203010363, 0.967880, 0.006244,-0.007446,-0.251225,1,0
1777503181221738497, 0.967845, 0.006480,-0.007576,-0.251348,1,0
1777503181231812378, 0.967845, 0.006480,-0.007576,-0.251348,1,0
1777503181241902092, 0.967845, 0.006480,-0.007576,-0.251348,1,0
1777503181252001677, 0.967845, 0.006480,-0.007576,-0.251348,1,0
1777503181262082910, 0.967845, 0.006480,-0.007576,-0.251348,1,0
1777503181272757431, 0.967817, 0.006528,-0.007598,-0.251454,1,0
1777503181282830813, 0.967817, 0.006528,-0.007598,-0.251454,1,0
1777503181292902768, 0.967817, 0.006528,-0.007598,-0.251454,1,0
1777503181302975335, 0.967817, 0.006528,-0.007598,-0.251454,1,0
1777503181313047383, 0.967817, 0.006528,-0.007598,-0.251454,1,0
1777503181331821387, 0.967785, 0.006572,-0.007606,-0.251576,1,0
1777503181341894731, 0.967785, 0.006572,-0.007606,-0.251576,1,0
1777503181351968223, 0.967785, 0.006572,-0.007606,-0.251576,1,0
1777503181362041179, 0.967785, 0.006572,-0.007606,-0.251576,1,0
1777503181372112968, 0.967785, 0.006572,-0.007606,-0.251576,1,0
1777503181382810451, 0.967759, 0.006576,-0.007614,-0.251677,1,0
1777503181392882518, 0.967759, 0.006576,-0.007614,-0.251677,1,0
1777503181402953955, 0.967759, 0.006576,-0.007614,-0.251677,1,0
1777503181413025262, 0.967759, 0.006576,-0.007614,-0.251677,1,0
1777503181423098292, 0.967759, 0.006576,-0.007614,-0.251677,1,0
1777503181441881851, 0.967725, 0.006572,-0.007613,-0.251806,1,0
1777503181451954288, 0.967725, 0.006572,-0.007613,-0.251806,1,0
1777503181462027058, 0.967725, 0.006572,-0.007613,-0.251806,1,0
1777503181472099458, 0.967725, 0.006572,-0.007613,-0.251806,1,0
1777503181482174006, 0.967725, 0.006572,-0.007613,-0.251806,1,0
1777503181492847379, 0.967697, 0.006579,-0.007622,-0.251917,1,0
1777503181502987056, 0.967697, 0.006579,-0.007622,-0.251917,1,0
1777503181513060252, 0.967697, 0.006579,-0.007622,-0.251917,1,0
1777503181523133948, 0.967697, 0.006579,-0.007622,-0.251917,1,0
1777503181533205978, 0.967697, 0.006579,-0.007622,-0.251917,1,0
1777503181551909908, 0.967666, 0.006554,-0.007616,-0.252035,1,0
1777503181561982512, 0.967666, 0.006554,-0.007616,-0.252035,1,0
1777503181572054893, 0.967666, 0.006554,-0.007616,-0.252035,1,0
1777503181582126812, 0.967666, 0.006554,-0.007616,-0.252035,1,0
1777503181592199415, 0.967666, 0.006554,-0.007616,-0.252035,1,0
1777503181602901862, 0.967638, 0.006548,-0.007611,-0.252142,1,0
1777503181612974743, 0.967638, 0.006548,-0.007611,-0.252142,1,0
1777503181623069143, 0.967638, 0.006548,-0.007611,-0.252142,1,0
1777503181633141339, 0.967638, 0.006548,-0.007611,-0.252142,1,0
1777503181643213850, 0.967638, 0.006548,-0.007611,-0.252142,1,0
1777503181661912392, 0.967604, 0.006529,-0.007599,-0.252273,1,0
1777503181671984884, 0.967604, 0.006529,-0.007599,-0.252273,1,0
1777503181682056840, 0.967604, 0.006529,-0.007599,-0.252273,1,0
1777503181692129332, 0.967604, 0.006529,-0.007599,-0.252273,1,0
1777503181702201528, 0.967604, 0.006529,-0.007599,-0.252273,1,0
1777503181712927808, 0.967576, 0.006477,-0.007577,-0.252384,1,0
1777503181723001004, 0.967576, 0.006477,-0.007577,-0.252384,1,0
1777503181733072886, 0.967576, 0.006477,-0.007577,-0.252384,1,0
1777503181743145545, 0.967576, 0.006477,-0.007577,-0.252384,1,0
1777503181753218130, 0.967576, 0.006477,-0.007577,-0.252384,1,0
1777503181771992523, 0.967544, 0.006447,-0.007566,-0.252507,1,0
1777503181782064478, 0.967544, 0.006447,-0.007566,-0.252507,1,0
1777503181792136952, 0.967544, 0.006447,-0.007566,-0.252507,1,0
1777503181802209241, 0.967544, 0.006447,-0.007566,-0.252507,1,0
1777503181812281641, 0.967544, 0.006447,-0.007566,-0.252507,1,0
1777503181823008476, 0.967516, 0.006496,-0.007587,-0.252613,1,0
1777503181833082654, 0.967516, 0.006496,-0.007587,-0.252613,1,0
1777503181843155720, 0.967516, 0.006496,-0.007587,-0.252613,1,0
1777503181853228602, 0.967516, 0.006496,-0.007587,-0.252613,1,0
1777503181863300983, 0.967516, 0.006496,-0.007587,-0.252613,1,0
1777503181882009802, 0.967483, 0.006551,-0.007623,-0.252735,1,0
1777503181892082313, 0.967483, 0.006551,-0.007623,-0.252735,1,0
1777503181902154732, 0.967483, 0.006551,-0.007623,-0.252735,1,0
1777503181912227298, 0.967483, 0.006551,-0.007623,-0.252735,1,0
1777503181922305976, 0.967483, 0.006551,-0.007623,-0.252735,1,0
1777503181933034811, 0.967454, 0.006543,-0.007625,-0.252848,1,0
1777503181943155803, 0.967454, 0.006543,-0.007625,-0.252848,1,0
1777503181953273684, 0.967454, 0.006543,-0.007625,-0.252848,1,0
1777503181963391176, 0.967454, 0.006543,-0.007625,-0.252848,1,0
1777503181973508649, 0.967454, 0.006543,-0.007625,-0.252848,1,0
1777503181992208968, 0.967420, 0.006500,-0.007611,-0.252977,1,0
1777503182002336553, 0.967420, 0.006500,-0.007611,-0.252977,1,0
1777503182012457804, 0.967420, 0.006500,-0.007611,-0.252977,1,0
1777503182022585462, 0.967420, 0.006500,-0.007611,-0.252977,1,0
1777503182032702973, 0.967420, 0.006500,-0.007611,-0.252977,1,0
1777503182043214996, 0.967392, 0.006482,-0.007598,-0.253086,1,0
1777503182053369840, 0.967392, 0.006482,-0.007598,-0.253086,1,0
1777503182063489443, 0.967392, 0.006482,-0.007598,-0.253086,1,0
1777503182073608286, 0.967392, 0.006482,-0.007598,-0.253086,1,0
1777503182083725593, 0.967392, 0.006482,-0.007598,-0.253086,1,0
1777503182102218397, 0.967359, 0.006426,-0.007564,-0.253215,1,0
1777503182112341815, 0.967359, 0.006426,-0.007564,-0.253215,1,0
1777503182122460103, 0.967359, 0.006426,-0.007564,-0.253215,1,0
1777503182132577854, 0.967359, 0.006426,-0.007564,-0.253215,1,0
1777503182142712790, 0.967332, 0.006367,-0.007543,-0.253321,1,0
1777503182152832171, 0.967332, 0.006367,-0.007543,-0.253321,1,0
1777503182162949070, 0.967332, 0.006367,-0.007543,-0.253321,1,0
1777503182173067933, 0.967332, 0.006367,-0.007543,-0.253321,1,0
1777503182183181999, 0.967332, 0.006367,-0.007543,-0.253321,1,0
1777503182193297750, 0.967332, 0.006367,-0.007543,-0.253321,1,0
1777503182211871515, 0.967300, 0.006065,-0.007377,-0.253456,1,0
1777503182221988230, 0.967300, 0.006065,-0.007377,-0.253456,1,0
1777503182232107221, 0.967300, 0.006065,-0.007377,-0.253456,1,0
1777503182242248250, 0.967300, 0.006065,-0.007377,-0.253456,1,0
1777503182252401001, 0.967300, 0.006065,-0.007377,-0.253456,1,0
1777503182262830951, 0.967272, 0.006076,-0.007385,-0.253560,1,0
1777503182272954221, 0.967272, 0.006076,-0.007385,-0.253560,1,0
1777503182283068861, 0.967272, 0.006076,-0.007385,-0.253560,1,0
1777503182293184797, 0.967272, 0.006076,-0.007385,-0.253560,1,0
1777503182303325326, 0.967272, 0.006076,-0.007385,-0.253560,1,0
1777503182321882555, 0.967239, 0.006048,-0.007363,-0.253689,1,0
1777503182332003065, 0.967239, 0.006048,-0.007363,-0.253689,1,0
1777503182342115650, 0.967239, 0.006048,-0.007363,-0.253689,1,0
1777503182352223401, 0.967239, 0.006048,-0.007363,-0.253689,1,0
1777503182362333393, 0.967239, 0.006048,-0.007363,-0.253689,1,0
1777503182372859602, 0.967212, 0.006034,-0.007365,-0.253793,1,0
1777503182382967149, 0.967212, 0.006034,-0.007365,-0.253793,1,0
1777503182393075067, 0.967212, 0.006034,-0.007365,-0.253793,1,0
1777503182403181282, 0.967212, 0.006034,-0.007365,-0.253793,1,0
1777503182413287533, 0.967212, 0.006034,-0.007365,-0.253793,1,0
1777503182431920353, 0.967178, 0.006073,-0.007388,-0.253918,1,0
1777503182442038438, 0.967178, 0.006073,-0.007388,-0.253918,1,0
1777503182452262447, 0.967178, 0.006073,-0.007388,-0.253918,1,0
1777503182462384143, 0.967178, 0.006073,-0.007388,-0.253918,1,0
1777503182472502394, 0.967178, 0.006073,-0.007388,-0.253918,1,0
1777503182482906474, 0.967151, 0.006105,-0.007407,-0.254023,1,0
1777503182493033948, 0.967151, 0.006105,-0.007407,-0.254023,1,0
1777503182503157106, 0.967151, 0.006105,-0.007407,-0.254023,1,0
1777503182513275820, 0.967151, 0.006105,-0.007407,-0.254023,1,0
1777503182523394256, 0.967151, 0.006105,-0.007407,-0.254023,1,0
1777503182541990707, 0.967116, 0.006178,-0.007443,-0.254152,1,0
1777503182552111625, 0.967116, 0.006178,-0.007443,-0.254152,1,0
1777503182562230820, 0.967116, 0.006178,-0.007443,-0.254152,1,0
1777503182572349646, 0.967116, 0.006178,-0.007443,-0.254152,1,0
1777503182582468693, 0.967116, 0.006178,-0.007443,-0.254152,1,0
1777503182592974291, 0.967085, 0.006345,-0.007538,-0.254264,1,0
1777503182603094542, 0.967085, 0.006345,-0.007538,-0.254264,1,0
1777503182613213775, 0.967085, 0.006345,-0.007538,-0.254264,1,0
1777503182623332544, 0.967085, 0.006345,-0.007538,-0.254264,1,0
1777503182633451295, 0.967085, 0.006345,-0.007538,-0.254264,1,0
1777503182652000524, 0.967056, 0.006082,-0.007388,-0.254384,1,0
1777503182662120942, 0.967056, 0.006082,-0.007388,-0.254384,1,0
1777503182672239897, 0.967056, 0.006082,-0.007388,-0.254384,1,0
1777503182682359093, 0.967056, 0.006082,-0.007388,-0.254384,1,0
1777503182692529380, 0.967056, 0.006082,-0.007388,-0.254384,1,0
1777503182703040385, 0.967028, 0.006085,-0.007395,-0.254490,1,0
1777503182713161433, 0.967028, 0.006085,-0.007395,-0.254490,1,0
1777503182723281091, 0.967028, 0.006085,-0.007395,-0.254490,1,0
1777503182733400268, 0.967028, 0.006085,-0.007395,-0.254490,1,0
1777503182743517556, 0.967028, 0.006085,-0.007395,-0.254490,1,0
1777503182762069397, 0.966995, 0.006047,-0.007383,-0.254615,1,0
1777503182772188611, 0.966995, 0.006047,-0.007383,-0.254615,1,0
1777503182782307454, 0.966995, 0.006047,-0.007383,-0.254615,1,0
1777503182792424020, 0.966995, 0.006047,-0.007383,-0.254615,1,0
1777503182802543216, 0.966995, 0.006047,-0.007383,-0.254615,1,0
1777503182813069276, 0.966968, 0.006069,-0.007383,-0.254720,1,0
1777503182823189620, 0.966968, 0.006069,-0.007383,-0.254720,1,0
1777503182833308556, 0.966968, 0.006069,-0.007383,-0.254720,1,0
1777503182843425678, 0.966968, 0.006069,-0.007383,-0.254720,1,0
1777503182853548244, 0.966968, 0.006069,-0.007383,-0.254720,1,0
1777503182872094825, 0.966934, 0.006072,-0.007383,-0.254846,1,0
1777503182882213335, 0.966934, 0.006072,-0.007383,-0.254846,1,0
1777503182892329235, 0.966934, 0.006072,-0.007383,-0.254846,1,0
